Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
jh4YTQDfUtVcPsCLejArfJzAZ1cpiNEmcsy97Vk6bhYowvAxcYXRTNGW6zx4em3mTw2wf6rLD1R39DM53CPsvEE,[object Object],2025-05-20T15:57:51.000Z,60,4,2,63,223,81,Skipped,0,2.7500000000000004
hqXVtfYmyGxLaQf7rYFngbfLDGjkAZewc81qqeWu7Akqksyxn87dNy5eXGpuKcxXpypoVeoAfHHZ45gS4N9ywX3,[object Object],2025-05-20T15:57:51.000Z,60,7,12,72,195,262,Partial Exit (Win),0.05,2.8000000000000003
5hhnYzxv4Gv8hSzWHqHBhH8j6adymDu5aJDf3K6UFT5UBJThWJzaNEENHVbk99AHREMT8Zc6kVYGpmTEhV4xQNcw,[object Object],2025-05-20T15:57:51.000Z,72,6,4,64,420,166,Moonshot (Win),0.2,3.0000000000000004
4kTfnvbgA8viNuRPC1nCCvTmKQhCrKMmvLMFfZmeiWgSwy3vfgHCdWLDWD2RjaQz6yidB7pxwZmW4aibQef7vqPX,[object Object],2025-05-20T15:57:51.000Z,47,2,22,82,211,163,Skipped,0,3.0000000000000004
2KfTYk12mUEdxxjqwTw25jCt9ycQDcu7TH7oyqDrupNadSX9oxD2UHEcDKpeFPoi4XVgdwtQgJbqA8Hynbhym8Cn,[object Object],2025-05-20T15:57:51.000Z,93,3,7,20,467,254,Skipped,0,3.0000000000000004
2zuUxNPq3xV3qgHKA23jzugM8Vz5jP8W9MJc27vv2UzJxXgCeS9reSrJprTW2vK9LnMTvM8ZRzHwRE2ySEe1UjJi,[object Object],2025-05-20T15:57:51.000Z,57,0,1,72,296,164,Skipped,0,3.0000000000000004
2UTgnmBBn25BBZDc14oTATHFqb3fyTC3uGtekPNDjjjKcfAksNEYHQSBkLA6sr36MiyLFXJSdj4DZ24vrYUD7A9V,[object Object],2025-05-20T15:57:51.000Z,74,4,29,66,394,279,Skipped,0,3.0000000000000004
2c1S9xd1PKxQnqKJ6vXxscaKKEC81fEh4xJKBASgRyMqvBP3LAp3saY8K4mDY3LrHzkMrcNPHBtcrxyZZJYPYxR3,[object Object],2025-05-20T15:57:51.000Z,37,3,9,90,175,168,Skipped,0,3.0000000000000004
2zPgKzpx8qKi1DS78eVxZhohL3v2PE4y1SdiK8Hs42CSXyPyCbE3CdKzPJfh3RCwgq3feupDKVL5KF13pX31Yvx8,[object Object],2025-05-20T15:57:51.000Z,21,9,16,32,307,50,Partial Exit (Win),0.05,3.0500000000000003
wJjAUzt7s58X3rbZyUnUfJnCWtr9ZQ6CxjtHPv98EWZoS31VhymHEDQYbj975yR2GfB5MZwnNqBYnkhQmFmc41W,[object Object],2025-05-20T15:57:51.000Z,70,8,12,65,136,22,Partial Exit (Win),0.05,3.1
4YXwoKL8ErDAjLMMRQJjKP67TpAEGXE7XgPeBdWn5btm5bT3DbLCT8UyFzbXqaufHgPKUhFHJLKa7u8ZHVmCBHPE,[object Object],2025-05-20T15:57:51.000Z,0,7,16,3,209,33,Partial Exit (Win),0.05,3.15
3sVJXQJeKg9DQp3VeD5bEANQWvcASLvNDgh4bHRWhjbKiDveRCezeNbFdFMED3N7XRi4aKzuYj1JDZmxv67NKeKU,[object Object],2025-05-20T15:57:51.000Z,99,2,8,97,484,215,Skipped,0,3.15
4PRVKXi9H1C5FKb4jyReX9ufw8qRxBAcsMormJTzabZGmsCKFBS52yFrJiubSsKfWjgDFoi4RGnbW72yvX21smBW,[object Object],2025-05-20T15:57:51.000Z,71,3,18,79,315,22,Skipped,0,3.15
2Wz7VfdqpR5huQbJeTjVpExP3YJKPMwM2hBF2m1cL4P1UahJ7S6oR5ZLqdRfZ6WfKLJsKDdtHgi8Ui28bWQxmmTA,[object Object],2025-05-20T15:57:51.000Z,84,7,21,30,406,68,Moonshot (Win),0.2,3.35
jPd4NrGrb42iHSSi3FusiXUxyMUCjW5fdxMfVU41u3fHTMBFL1S3mfcABUHcahwoK4HkwZ6z3Qdw2ixRPE6uWJJ,[object Object],2025-05-20T15:57:51.000Z,73,6,16,53,257,23,Partial Exit (Win),0.05,3.4
3FPo6SG4YZwY4ftAPAA8Vb3Ya6TvGBAx5XYRfHwL37H5bCFaNjufvtL1J1wQY7JGQEFHmQndiLnwXmFQoJeGueBX,[object Object],2025-05-20T15:57:51.000Z,40,2,16,10,349,40,Skipped,0,3.4
4Gvk7bCc7jvi7EJMLmsDcRngweDa4wzhgMeCEWAtFghPWhnLnunfiyWg4E8gTJMTGAMJBwmhcQYEHz1AXDidjjfD,[object Object],2025-05-20T15:57:51.000Z,80,3,0,55,122,294,Skipped,0,3.4
2vSeaNZsUQQnYJgXS3EvJy1cip8w4pViMmEU3xBzYVy15VPiqJYfCKUShtqCt3qyFUjsWn4UYoTq48SU9o4UPHBA,[object Object],2025-05-20T15:57:51.000Z,65,4,4,89,354,29,Skipped,0,3.4
2S6TX1V9ckuq1heUQWsfZhMfGMusXtHiEPd9cXJtpQe4QeMY7xH17qtqGWgymHcNByQTde7xNovgUvSexkgjjVFa,[object Object],2025-05-20T15:57:51.000Z,12,3,9,14,131,157,Skipped,0,3.4
61F4aCfTJHiXyyTcWcZ3HondSaSrwRnDHdb9zh3KiMiZix1NxLjMq33TG4VcxiRUjmvY5Ji4ngXyvUJwfzepmo2f,[object Object],2025-05-20T15:57:51.000Z,88,5,5,66,52,155,Partial Exit (Win),0.05,3.4499999999999997
4vExmcK1Kq3D1UScpDjXfWZShMbG7rzajBm7bL5HUmHwupRncrV5gUPh76ug5pjhYAkds5YFtww84Ua6XgrY9QKZ,[object Object],2025-05-20T15:57:51.000Z,9,3,18,1,444,10,Skipped,0,3.4499999999999997
2mJorTa7Sx9K2xZYZGQqJmPkBu3foero8TetYhJga4CZZyHiKmMxTcyR2YMWxqzFJ4TJ5JhyZLCS6XKdfFe5gepq,[object Object],2025-05-20T15:57:51.000Z,96,7,25,72,218,167,Moonshot (Win),0.2,3.65
4W5P5GRFyPTiW1H4wENYyywo5MZdNuT8DbJaNjhRwc7qhqespGoTEiNrut9rHpHJCUWFsLBDBoUzpWsVTADHYZXX,[object Object],2025-05-20T15:57:51.000Z,34,4,12,47,98,142,Skipped,0,3.65
4vRYZdF8J1GU29GWy2Ly8cb29nznkxHqBd9i5dbi8yznzEpu1uDUgSo9wpF12SSExWyxnd1M2mZc8VgiokTn8hGS,[object Object],2025-05-20T15:57:50.000Z,27,8,19,98,91,136,Partial Exit (Win),0.05,3.6999999999999997
3SbPxavxMc3h9e9Bf1pYia2bLMrLnMpAkc3G6FVaXHs34U9KUGjZkJqnKXcL8tbbERYR9RYszVsJ5aN1XdQgLDCG,[object Object],2025-05-20T15:57:50.000Z,0,4,26,93,194,76,Skipped,0,3.6999999999999997
63QxQdNpmVP3fN9kA8WHqfMPFFM9gtFJjaapy9ymp6bqhcTtiuDv9c3vG8uPMnpDBQBGEivaSohwDBFjTud9NFpa,[object Object],2025-05-20T15:57:50.000Z,68,6,17,27,33,83,Partial Exit (Win),0.05,3.7499999999999996
3b1ztFkW6Kfcfhx5pvkpPzS9tBtC3GVzc1bYdsgZSMo5sfKUteDgP8zBeuaMQdXwwzoA4pdLAAxYQEHvnUAWX3dz,[object Object],2025-05-20T15:57:50.000Z,47,5,25,18,200,272,Moonshot (Win),0.2,3.9499999999999997
2UUbxSJV8bwWJCmJ1FTYU8Lb3TGBo3oLkW36kv3jaiNemzopC2kq8s8asYHzGVRmXSTxzWh8GH15uhRAhpcYGPTk,[object Object],2025-05-20T15:57:50.000Z,62,6,29,22,0,159,Partial Exit (Win),0.05,3.9999999999999996
2qFwDrC9mnzJ3m3RNdguAQaEZ8VFELotgm8mHEZhgs5uNqcr81rXeuNUtYpxcUS2ZHCKXLUtAggmmmyNfUEwDxd2,[object Object],2025-05-20T15:57:50.000Z,41,2,23,96,441,199,Skipped,0,3.9999999999999996
5Ug3sVTvUYFEWQxh1Ek2y8YPZDrdX9d83mVka8zN8FDAuaiqoWqxNWmMUYoFGmybaivAgfQ9oFz867dKoGpcrAkB,[object Object],2025-05-20T15:57:50.000Z,9,6,10,59,417,153,Moonshot (Win),0.2,4.199999999999999
5324hNXDfQh16nm1LdMHzoT2HfNJVWvvDhP5zC8yjjiSegGd8HstUZo7yge5V92XByVErpj3u8aMoNWwWqpjrnem,[object Object],2025-05-20T15:57:50.000Z,1,7,24,19,324,120,Moonshot (Win),0.2,4.3999999999999995
2GFmnr8KMRW8r6xKLDm6eWkG9pny5ogewiadRwva8uDEF74AaKYPV47RQM7KLKY8u54iTPKpQefDiqNZQa3JETwF,[object Object],2025-05-20T15:57:50.000Z,44,9,3,31,56,239,Partial Exit (Win),0.05,4.449999999999999
31Z1Gf5ZWq2voQFs8KfjmGEE3hK4fc24xXDn3zpYEV9XD5D7Adfka19R3GG6uRDPQkpAqBFcBB4kGepvPFP4zqqE,[object Object],2025-05-20T15:57:50.000Z,10,8,1,55,477,102,Moonshot (Win),0.2,4.6499999999999995
2NpPpx5y88hE7MwUHM6FWPJXs1ih18fQpjHkdxmgaNvCyguUr4MpSnXb856fPRi7UNEfeG3eG961ajyP2PETk5P4,[object Object],2025-05-20T15:57:50.000Z,45,1,10,83,414,95,Skipped,0,4.6499999999999995
38n3YoPmg8M2GcdCnRytvHK8ASTtCjuKYd8XsGK9BPqoMgEkEoSeKaPWfqerNQiicK1ypKo6YDAX6c94ZAPYLu8z,[object Object],2025-05-20T15:57:50.000Z,3,3,20,1,428,228,Skipped,0,4.6499999999999995
4TbFZxqHzWhydsyQBD75zrNGwqu69t4EQ1qGgx6V8mBXg6Dq3AkMeyEgYumy6hvgA6FCAtgj4sm6nXKJDanX83Fx,[object Object],2025-05-20T15:57:50.000Z,61,6,6,69,281,102,Moonshot (Win),0.2,4.85
3xaJiiJu6pRPWC6iMnggB5MjAeNj8gkFnCkwUPAV4t6JaXULo4iWyj2fvn2hUHFXBqXafHDAsjguJywrsHwWtJAF,[object Object],2025-05-20T15:57:50.000Z,9,0,14,38,499,281,Skipped,0,4.85
3Qh22efGY9vnp84nHX3y8teyX6wc82a48Usb1LVAP62R9xfpArSpTZ3wNdRnrqQe4D2GpFjiqBCG8TS7xJsjAW9N,[object Object],2025-05-20T15:57:50.000Z,68,7,2,14,292,239,Moonshot (Win),0.2,5.05
3EixiBZhg1FP2U8vHzuSCvV6D2FQx1JF6YTScDq1ZNUsyo3btuxvN5qDpV1T8KtPjycn9FK6vnYxuFRozQ7Puoqm,[object Object],2025-05-20T15:57:50.000Z,2,4,16,71,331,222,Skipped,0,5.05
63XkaNkx4XKBYJ1SVCijGhSTArKaNJzQ6Nr4CQqPo2iwiEbvYptPXcyeTV9uDFmYutc9MWu2gFnTerpAsW7hBsgU,[object Object],2025-05-20T15:57:50.000Z,60,6,27,27,436,22,Partial Exit (Win),0.05,5.1
4JVg4zkWWXn8Sb2Z2ythMYyhFrJAUgR3PGXpNqYRFrLhPP62q4HRgNpXBK6MSw9v1v9RT7zywzVarvVZXDEySPLQ,[object Object],2025-05-20T15:57:50.000Z,9,1,11,37,162,151,Skipped,0,5.1
5sKm414C4oVmaT9PdP43kxkt8mt5karGtEwUTUuTmF5SG7EL293JfeTrKJKNyrjQJsNVEswyedUKVe7qNVfiF8Jw,[object Object],2025-05-20T15:57:50.000Z,18,1,10,98,308,189,Skipped,0,5.1
8EZhcXLAugRHhQPDuWpy7KcN7QYMeQ1BRmtEpNW381igyKkfnyYrNaru3Wueg6nku9HbWCjCmDe41N1fp3CTSD5,[object Object],2025-05-20T15:57:50.000Z,0,2,4,73,341,107,Skipped,0,5.1
3jycXwwzYsEf2qNiT67vce6usTPW2z9CszUrLBEz2NtQX76sXtQGzNnoqXur75nPjyvVFo1DJZ8MTqsWHL2T7p7c,[object Object],2025-05-20T15:57:50.000Z,37,1,6,29,402,34,Skipped,0,5.1
35YuKrk1F8YxGYSmBYbgzrHX7BaDCjfviVVEVJWJX2xvhd7pa3nxQCd3bKS1Hu2XcVtrVnGeRcqy9SfzycWov5Bs,[object Object],2025-05-20T15:57:50.000Z,84,8,4,0,61,111,Partial Exit (Win),0.05,5.1499999999999995
qmimN7sfe3v9yETVE4xs67EPKzVL5GcYQX63weJLbDsJjwCooMBWgsGKesCMeDqbfckjaeh3RNAa4umsQYmknPU,[object Object],2025-05-20T15:57:50.000Z,32,5,6,75,179,297,Partial Exit (Win),0.05,5.199999999999999
5CW8wEPvQBcZuHtZ1xmzfGLiHkSiDoWXdTyLCdPUa7W3xLPthfkJesqyRBoJU2XMQtuJaiLxpowzViDSgdipECwp,[object Object],2025-05-20T15:57:50.000Z,19,8,25,48,63,140,Partial Exit (Win),0.05,5.249999999999999
8wNR3U5iL9cLxCzFZHQ3FZ3hpXAFdNzuTRv9BPimYSfZakYhcLZhC3j6i7vLB3YkEc8RuMFGHQR2HQ4Ce5DDPqn,[object Object],2025-05-20T15:57:50.000Z,19,9,19,46,137,126,Partial Exit (Win),0.05,5.299999999999999
yMg9gz7q28gzVHXCck3nmjkyknwJ9kQ2CZQdaiumBQq1xaeHct6Ar9xjKckqsF53aEzLgXw3AeXynuHGYXFX6Wk,[object Object],2025-05-20T15:57:50.000Z,83,1,0,65,333,94,Skipped,0,5.299999999999999
2KnTfJ1h4MmoDbVgmu68uEtRTx6kzewicorr6mYNhQD9azwixEMBz6dx7ieTxoA3DrDZiHRdFCixbxrgCBgkCWAd,[object Object],2025-05-20T15:57:50.000Z,55,4,10,73,444,59,Skipped,0,5.299999999999999
4nm33PtyJUWHWboCvi3BCKUjjshhAd1AyuxpztktafTQcE8TfN6sKEXQSCZT3HJXP35v6iCESgeCKGuUnLWDRyFT,[object Object],2025-05-20T15:57:50.000Z,84,5,13,86,140,7,Partial Exit (Win),0.05,5.349999999999999
2Ukmjpyeggy1rWFiURN47zbczMds3qEAYePaszj4vdwVZgvKvUPP12hHyzdwh8m4FPaC54Gn9v2BCue9udSTBiiq,[object Object],2025-05-20T15:57:50.000Z,48,4,22,82,330,115,Skipped,0,5.349999999999999
3iWiXrfFqHdEaP7t9Y6pqrsdyPNrUjXC34vWWj3qLyh2Bos4qaocV2ej3ek4Jq8oW3ypZUvgbYq11JRCwwdAb866,[object Object],2025-05-20T15:57:50.000Z,96,2,21,42,68,74,Skipped,0,5.349999999999999
37sH6Y9gBR5UFerNwcZTMvxos9NJgzRNYAf3PdxcGsWfqMuJBYi3ERiXhFNJkvKsVhe2mGMuptswnMqcUCanEeh9,[object Object],2025-05-20T15:57:50.000Z,44,3,0,13,130,68,Skipped,0,5.349999999999999
541tKt5GFDA7px1TcNkNBoDgVq4WdKqBvw28BeQXd5n3qPFXL9vCWVzEZfRjZqAR7jrToQ3az7etHLo2csVqbsYp,[object Object],2025-05-20T15:57:50.000Z,23,2,27,13,332,236,Skipped,0,5.349999999999999
5GQuGMXHdBzs1o7UwqU8iC4tDNqSYX45tgeHubbLyBoeeQgsPrhWc7bq9yv96s1MLfT1VGTAVe99H53gLguCLCqt,[object Object],2025-05-20T15:57:50.000Z,1,9,1,73,100,58,Partial Exit (Win),0.05,5.399999999999999
8prCuNt7TTWFiUz1ju8wYuTx54cghmtvBWGS4U2A2EgQUQwdSrezofeXqYJVpeVwTmLKas86N6Q2ac59thE7soS,[object Object],2025-05-20T15:57:50.000Z,54,4,12,23,178,121,Skipped,0,5.399999999999999
1wXFbUyGg3d1SYvNiESSabSH7eCfTRipyVkFWVjoux9PAMeVayuE9ocaeyiFqMTu1RNrmVo3GxHhvspqq4x7x1G,[object Object],2025-05-20T15:57:50.000Z,40,6,22,41,210,15,Partial Exit (Win),0.05,5.449999999999998
42nXSy8tvZGkBgYwHudwSk4P2WoUhC5TPfEfZwBwh5FQPqLkR4uXJmAZS7CDRD9XSSUTbBpvGUX5GrH23BPKic2W,[object Object],2025-05-20T15:57:50.000Z,92,6,2,11,260,27,Partial Exit (Win),0.05,5.499999999999998
3o2cnhcM5L4MUzeUsr8BgsWopiq5rQuLaizbnAbEwfYnuDTByoPFEaPVa9vsD6edyBW8QQwDagzac9PtsekNF7Gg,[object Object],2025-05-20T15:57:50.000Z,58,7,21,50,259,131,Moonshot (Win),0.2,5.699999999999998
4diCUs2C4AKjdoP1tEeffbLQmp3rKuKmcq89jbq4qS6why6jfmXqfGnFcWfesJMDrJe1iZqFs5Z91YKX5cqMC1i5,[object Object],2025-05-20T15:57:50.000Z,54,5,10,60,448,151,Moonshot (Win),0.2,5.899999999999999
4Zo86HB9rL4g8rHBL79Y7WmwbmExLN93c8vcSKpp6cw6mtQVfmYZqCEEZ65N8ytRC39gPc8qSN4GUt3pHM2QfpLS,[object Object],2025-05-20T15:57:50.000Z,69,0,11,5,476,260,Skipped,0,5.899999999999999
4LBc1GKVFSkjpNK2Ay152cNPWhA4B31vbCvSHYLvC61eU39k6RUAiyDtYhGE9JhkvQb9jhNdj7DPT8WMJo57ZmJS,[object Object],2025-05-20T15:57:50.000Z,69,7,24,67,47,62,Partial Exit (Win),0.05,5.949999999999998
2TZWJZVo9Z2GipcLQyaq7DLVwtNhCW3PQbcL8QdrEp7xcN5yxLSCRHaTo2ndkx4ELWwtV3t7xgLbXLz1jX6jzicg,[object Object],2025-05-20T15:57:50.000Z,62,3,22,23,253,31,Skipped,0,5.949999999999998
2pWU8XjgTiTG5ZfBRnBGfC5cqB4YcPw52yazkPJ3T5oiCrLi9WHc8n6MdYkPuBk4GX19JJME7iEVT47D2vLcMKa,[object Object],2025-05-20T15:57:49.000Z,54,0,11,62,478,70,Skipped,0,5.949999999999998
khya4b2kW5kYuZaDUTnBtTLZkS5sSzPTZQHsC1iuJQgF7G1Us5ZVUMJyAUqEU5jP4vQhAtsvA4pctWdeJUbgBu2,[object Object],2025-05-20T15:57:49.000Z,54,8,20,98,98,64,Partial Exit (Win),0.05,5.999999999999998
6EewWsXFuKUXFqDJR1bCPqSjpT3m8BJc8FrX5pxy184FxGybmXBwptToLjsMCBu7XDB37HNAdrHB5K2zbd7agVi,[object Object],2025-05-20T15:57:49.000Z,51,7,20,25,469,90,Moonshot (Win),0.2,6.199999999999998
6kDvYowtASLEwBTAYw8fs92UwkQt5Bd8z59zhtptryCgbTFEtCrQNvDwdspTxJSFFkr23FJ7T3SckUzSnDTaDs3,[object Object],2025-05-20T15:57:49.000Z,82,0,15,63,157,59,Skipped,0,6.199999999999998
