Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
y4HAehNqUkwK9yBPMgfC6cbjxjyDm2VTX1XUwKz3kQLUq5X1XCYCrcS6UMbjhbnaCXozDZ86o4ju7NWEG1nFh1j,[object Object],2025-05-20T21:54:05.000Z,71,6,20,9,362,227,Moonshot (Win),0.2,2.75
2BwmRtF8g5PP1JMuryP1UqTL4CfD8u76vz9HR2Ht1ki5dUahSBhygGsx6rtQ2na5eHgTASTsPrsVWJ686dtDTThY,[object Object],2025-05-20T21:54:05.000Z,62,4,27,44,236,286,Skipped,0,2.75
2XiVbLj7kBMtExMDfoSh4yJfgz7kChqDUNN5GDKMscanaPLMfvvGWY4tpy4m3fiiqvc2v5ioo3QosE9FtxgaTEwt,[object Object],2025-05-20T21:54:05.000Z,36,9,11,77,349,243,Moonshot (Win),0.2,2.95
3PXwkksNxccCHt5xoiEiUfW9h67eHdmr5N7JQpA5Q9hUw9dYbS45y956oNjFrQuWUrBpnBvnZN1huVaWM8z1NWrz,[object Object],2025-05-20T21:54:05.000Z,72,6,13,1,80,36,Partial Exit (Win),0.05,3
5rYizYbPVmz6Zeickps49DhhvMYZcrAgZLJbZyKGutyY1KQK8E5yfDDXcxUvnm5suqVcq7P6vSwmzqxzTKxk39mQ,[object Object],2025-05-20T21:54:05.000Z,90,5,0,92,408,254,Moonshot (Win),0.2,3.2
4y7KadXZrhrWjrhv78KHYm8pP9rWG3eYJm3BvjCRnaLh2D8xxRmCs1NogSS21QKoEnPvHuQTovyPVGYrz4UNdxQ8,[object Object],2025-05-20T21:54:05.000Z,45,2,6,55,155,19,Skipped,0,3.2
5GgGS8SLUpfEycxVMcLtNo48D5zC7cXaAuc7QLgwY7n8tL3vcGvXEqnMuSWxVJoLbj4vpjEXenRWwr8wWY1rnNb1,[object Object],2025-05-20T21:54:05.000Z,52,7,4,73,256,70,Moonshot (Win),0.2,3.4000000000000004
zh3oZtPHcQzzERDPwo3YtL8EWs1QLwANrBUWSgH8PGxEYgY1NCSxxYxwftSUPoKrLqNrHCCVFLoqTwosvCYxAzo,[object Object],2025-05-20T21:54:05.000Z,94,2,5,90,77,271,Skipped,0,3.4000000000000004
2zC5oVPrkoBS8n5H5Ajw7Y4muxjHLgSiW1SzSN3UqjgGddcdLQf4HYR3sVMrtRFxhNnrxQu9NPMdeXE5HvMCfVCv,[object Object],2025-05-20T21:54:04.000Z,7,5,17,90,191,124,Partial Exit (Win),0.05,3.45
fPGNxVgovtgmujwBmpCWGCVNX2AEUUYpqL5GYYzZmbLM5roQqGba9FX8C2i8eHgPxnLBC3hb7BVX9xnaQS8WJHg,[object Object],2025-05-20T21:54:04.000Z,35,2,21,20,200,158,Skipped,0,3.45
3AhS1tdf9U3DcwjVSkGmYvyKuNJ63vUPgHCLS9V72KUfzcQVf1wGy38qnZDnH9JBM4EsGp6xJZoJsBYK9ePCFfkF,[object Object],2025-05-20T21:54:04.000Z,44,5,7,32,463,290,Moonshot (Win),0.2,3.6500000000000004
3UPvWQbZkrpEgQ1WxhqByRPV9astAmz9LgYAFDzHy6z18YhzL5wkGpeQXcmwZu5fgXNT3xHANLcjNQankNZtrRYG,[object Object],2025-05-20T21:54:04.000Z,49,7,23,83,201,299,Moonshot (Win),0.2,3.8500000000000005
24kAQ1YeEEjDjGPDinc1jaff2DBh93Y6T1hJztTtqiLkoJvKx3eVaeQ33hXp25a73jZ6C7345eJ4nAYXzNPNn2v6,[object Object],2025-05-20T21:54:04.000Z,33,9,29,77,374,52,Partial Exit (Win),0.05,3.9000000000000004
3AGabZ27CF98FfXeZ52vLCG8jGmyw2sJ2t6esNL3sSNgS31WrEKocVYS5vyxgVsVSx1yw7MrXJ3mDVctbxf859L7,[object Object],2025-05-20T21:54:04.000Z,52,8,9,20,394,47,Partial Exit (Win),0.05,3.95
5DUs6ddb76DANi6HgnozNNjd7RcvjKcKBMMV7JoXSJNoCLxszgtu2beqqu28D1M9chFVoLp7urTCGtAZdkHgMcHs,[object Object],2025-05-20T21:54:04.000Z,71,1,4,47,209,232,Skipped,0,3.95
3yqkJVcpivpQiLncWtcbRPuLSpKA9bAHLiQHNh9CZEczqgSkFndaseHMDgFSANsDfnksZtNj9RQd7kK3WcuPtufC,[object Object],2025-05-20T21:54:04.000Z,52,7,3,56,479,231,Moonshot (Win),0.2,4.15
2a4G1X6nwz1Ji35FysKyxg85ZZjPRYFTdL9FTSKUFP6aQWc9AZCCjHoshNYN3GN3DJzZhzny79M339qDYdJE7pj5,[object Object],2025-05-20T21:54:04.000Z,8,7,1,75,278,90,Moonshot (Win),0.2,4.3500000000000005
17qUpMrfT5SgYwWAP3ynmU3qbU8cUo67J6TuCHY2dBA7Hvi1XzsTLWio6eXWYBRV8Jd34NETXFY3zPVDBFafVfz,[object Object],2025-05-20T21:54:04.000Z,53,4,8,0,303,255,Skipped,0,4.3500000000000005
5zYFwz9ggg53ECbee18dBj5EyGvLZFeFcPAtiNddvWk4EKgSFg1V2pSVXZmUeBfg34JeJ1eTFSin9d9FztzjU4gM,[object Object],2025-05-20T21:54:04.000Z,49,3,1,45,413,93,Skipped,0,4.3500000000000005
2BozwotGSuQvT598uEb5hALQbuXfsFVm48zbWVp2kCgo3yYMWos4ALC4sVvhveoyqeQmYqX8nbZHBbdZyZKMtBAS,[object Object],2025-05-20T21:54:04.000Z,1,2,17,87,44,86,Skipped,0,4.3500000000000005
33RJRisnVpp1V4QgJ2MBGKCTeQFM4nb1XGRd3hiB3xXiHWUryeDLmoSpeLoB84NKFLcqCrP1hJfZ52qyfiVhKWuP,[object Object],2025-05-20T21:54:04.000Z,56,9,25,26,395,179,Moonshot (Win),0.2,4.550000000000001
baECZ7DWoWeRAjaCkBh3apEb8XuCCarSczUTnRJtvVKmz1dy26p92ate4EpX4j3s2HzhJ1TP5mT5xyr2g4GV3wH,[object Object],2025-05-20T21:54:04.000Z,12,0,28,9,310,45,Skipped,0,4.550000000000001
31pXaynRD5QkRZ4G3TjeLSPed8kZpswjVmSbPCB38APFbQVP4619JYeW8eYnLRn3qSZKWiqcq9xLCrodjnVukVBM,[object Object],2025-05-20T21:54:04.000Z,40,6,0,87,48,208,Partial Exit (Win),0.05,4.6000000000000005
4tuqHMHMxnQvHKDfT1Hu4B6LDyEL3i9H2xbaoMPZTMydFW7wL4E1z8DHr8WmdQigDxHpeJYbaJvivssaXmwshtD2,[object Object],2025-05-20T21:54:04.000Z,38,3,26,9,353,292,Skipped,0,4.6000000000000005
5wJYVANDFdfsPBMMFKHqve3JzQkbrxGnKWtRPzkmoyMVPgi5Y8VZuZ11uK8RvrxpKq8cUDmrsqnVgbdrxMaKL3aH,[object Object],2025-05-20T21:54:04.000Z,75,9,1,61,214,41,Partial Exit (Win),0.05,4.65
2WD2q7Nge2Do886rwWzZHVhceG9HvWPgXAQjUHC9XjWBMwj6Yc7j5ESVnN1n1EA6xAN7HH8K4PqKQ7SvhBfajtTV,[object Object],2025-05-20T21:54:04.000Z,18,7,3,59,430,266,Moonshot (Win),0.2,4.8500000000000005
4DbqVRWLPx8LjZjZT477xoVPtjqvEYAbNi1nxT8ivuYHkdg8Jmv8fqDB6U3vthrnnfQn6eZTEZdPgAAHKWnkeUsF,[object Object],2025-05-20T21:54:04.000Z,83,3,4,47,242,254,Skipped,0,4.8500000000000005
3eiP1xog73DGjXKpEEYFX548WZ1LvUUP6ii6nWnh8icZ2nZLgRZmDkExxtCBNm1CCsLzcgRjZvqsLymwQqCkMgFn,[object Object],2025-05-20T21:54:04.000Z,89,5,3,74,479,159,Moonshot (Win),0.2,5.050000000000001
m9yRuA9PQLTWQ4SSCpzCyHUKbF7xJ1WJixgFKPehav6bw6FXPew2GCnJRSWqfHuEh786DjFwvSbWBefGFXahL6f,[object Object],2025-05-20T21:54:04.000Z,52,4,8,71,19,222,Skipped,0,5.050000000000001
xdAWtNWAUUGehWFqN4ueb1KovPDJ64bWqEM1TQ7ngcGUq1kqfMHHYkhA7Vv3szwPTwybwVKj4W5bEWEHdAPaQfD,[object Object],2025-05-20T21:54:04.000Z,48,5,18,74,85,51,Partial Exit (Win),0.05,5.1000000000000005
5GggqKBu594TDSf8avifZF4W7ekkZcpNDcMgjsdFQPARhEvD6ASrXdjSYxGX1iB9wDcQTe85r1W5CSj6VihSom92,[object Object],2025-05-20T21:54:04.000Z,92,1,2,85,33,219,Skipped,0,5.1000000000000005
3vfUFhsPhJnvNcTnxVocCMiPAMtMRRdyJyQj7gqBNJMKHSiXuaSGmWbozVVkKzNBcEyoQr9k4bAJX9GyaDkD11q4,[object Object],2025-05-20T21:54:04.000Z,65,0,23,42,100,195,Skipped,0,5.1000000000000005
TAEy5CFBMwC4D9UqCggS8FWwyLLbjEzCYcbDv564L6vJRhViSqiDUNbocs4H6fKDG7zWCB2EUeXvg66AWNyWX9S,[object Object],2025-05-20T21:54:04.000Z,82,4,11,89,41,275,Skipped,0,5.1000000000000005
x3FV7fAhwTMyb1f9Zs28gfbn6csgxDKR6LDgtrMfEXBsegYwbnYy3YEXQbtzdxduHoPVBER5MKHvkti6XVVwRNq,[object Object],2025-05-20T21:54:04.000Z,43,1,21,13,183,16,Skipped,0,5.1000000000000005
5gX1gtTPydwhN3qhT4415psySF16K7bgqi66QDPLF9NKLtvtHgY8sWv9BCpWScYRwnK5VCjJF1wGUmEaUjsiXv5t,[object Object],2025-05-20T21:54:04.000Z,8,2,14,57,458,213,Skipped,0,5.1000000000000005
3DrUHBfNRrsHzHoNQU1WveX6q7HNcr2nxEHJJLkVkvZ1Yvgz2QJsfwiPTKSDyPrjEy5TMvrMjC5QBcgU4nAU89pV,[object Object],2025-05-20T21:54:04.000Z,41,1,9,80,415,97,Skipped,0,5.1000000000000005
2TnLpv3sPCSANfohfir23JyhFwLoa2F7aTELDruerLT46Nuh5MeTmif5BKFXP7TbXo8WoGHw7dqk4fGC5nGgC4kL,[object Object],2025-05-20T21:54:04.000Z,49,0,14,57,4,169,Skipped,0,5.1000000000000005
3WmGez1kYQS9VJqHqfERNf9X2aqBYWPUQWSdv1aqbsd1jxkWFRTEV2ULVG8mGkfpYX3voYMjxxURhmsVLdQDtyM1,[object Object],2025-05-20T21:54:04.000Z,6,5,18,74,301,117,Moonshot (Win),0.2,5.300000000000001
4etPwPovcTtmZbLp1L9r7Yv4pRQkSjVV2uPKsG3fjAB43SSFcM1dGZgh5R4V2WKJ6ruWXbhYqKsnLx3Vh8ZaU4RW,[object Object],2025-05-20T21:54:04.000Z,99,1,4,35,125,114,Skipped,0,5.300000000000001
3xeHEMq5QfQ7D8ny2bSfqXGjcK34RRkw3aexxPdeixHxd7dWQUfqV42K7Wo2fNxwEoPBBL1JJNCnM9wD8u7NvN6W,[object Object],2025-05-20T21:54:04.000Z,74,2,6,98,434,20,Skipped,0,5.300000000000001
65ApdeJFtgzyzAuLhNGXYuifZB7qbYqrpVkkiQuKLeQBsLPTFS29mf7LpKNvB7aaSwUpqB3mhnb1k9fEo4hfLBCJ,[object Object],2025-05-20T21:54:04.000Z,41,2,0,80,421,278,Skipped,0,5.300000000000001
4J3Z1MqjX2rJuHseWdHpRg3eSCkzieXHv7U57zwSbS21QYneWc9gJ8mLm9QoGUP3B97mmytbduvMVQnjLYmz4fJC,[object Object],2025-05-20T21:54:04.000Z,24,9,6,8,6,263,Partial Exit (Win),0.05,5.3500000000000005
4YzKvBgao2RoVhr5s1G1UWAmbKHzAPDTe67JZjtB9wxDvR5HAYqDG1ognzpHFqx2kNoLJy3PgDBjRrdp7bA65h6w,[object Object],2025-05-20T21:54:04.000Z,44,9,29,49,198,94,Partial Exit (Win),0.05,5.4
3z79FbT3xQ94AZZSPsZQii6ymkxE5pVrGeDx2Xmttth8mm27E6tUXw8JWosZzTCJg4p6XjZznKpVe9tT8FBzevqS,[object Object],2025-05-20T21:54:04.000Z,87,8,7,87,99,151,Partial Exit (Win),0.05,5.45
3QoqBdphYirbDupbffSa9x9WZsWXF3fogz67yyaXjT9xs25D6AbwHAtVFdVZNiP9yBDBuDuFScFErDQcVFSR6c8X,[object Object],2025-05-20T21:54:03.000Z,57,2,8,19,389,130,Skipped,0,5.45
2C9jbMneEKNsG1WYo16x84Lh3MXhRcPBHmwvEEyu3Hk2Rc9RehEtvttQb5RTkMKPmcyGYMatfejJqsCx2KTdA7hr,[object Object],2025-05-20T21:54:03.000Z,44,7,23,74,308,168,Moonshot (Win),0.2,5.65
4Vqch7g4WRzzZ1Gv248rBEUkQXyUMPKDmbXSJ9tYArfsicmVhWhfmg86cdLzr588KxmYYPqW4acAHWsLTbanZCt5,[object Object],2025-05-20T21:54:03.000Z,58,0,20,63,345,289,Skipped,0,5.65
2t3debYiTM8uTnvr3zCQoBdTKEw5vBVQvvkSmU1xBu9L97sm7dNdsQoNF1jdTA4VWfHwArXhE2Fmo9oHWFxmcYcn,[object Object],2025-05-20T21:54:03.000Z,73,3,13,55,87,258,Skipped,0,5.65
zF49QRSJzCccJFQazHvRrv1HR22gEP7KDiZbLJC9NZ91vBKXiKDY378DgRL5g5Vt2SDW33hkJc6vn2y38kZsEHa,[object Object],2025-05-20T21:54:03.000Z,29,4,14,46,367,154,Skipped,0,5.65
2SkdWY8aDR4p259W8gg6j9AkUwzscMy614CZQaWBUbyqeDxaZbqnANZGsUrwwQnb8da492QgAML4QV9zsoa2LWfp,[object Object],2025-05-20T21:54:03.000Z,41,8,29,82,48,25,Partial Exit (Win),0.05,5.7
2qLwhXesN5W1pvwBieTwxwjAxYrtojwWQi2JjTdBQk2xydd3piU6mxX9adVXAsvDH7LgPTYWTKkHKYjwz89oxtvg,[object Object],2025-05-20T21:54:03.000Z,47,1,14,14,413,91,Skipped,0,5.7
2ApbsanSMzHLTCm7VbGQdgSTeJkpoSMbXitciqr8ZDDbdVmNrR6AfX7hCdkTqpsvoc6YCXYyGnLx1qq1MJ9YfrP1,[object Object],2025-05-20T21:54:03.000Z,9,2,19,18,370,28,Skipped,0,5.7
5qSf6aero9xnC7xmrNpd45tGY44Bk5mbVM8zSdWwDcrhP3Dhzjur94rgetCuCb2oALdVPSKGgC2BnMJejYYLopJP,[object Object],2025-05-20T21:54:03.000Z,53,5,0,98,361,210,Moonshot (Win),0.2,5.9
2mvjUusZjRkjL8At78K176EscypBrwjeuGxoztMAysWaKdc9CnyevwdLGMpCuRiqWsZ79959H22uqi5QMT5HfCoY,[object Object],2025-05-20T21:54:03.000Z,22,1,15,71,138,216,Skipped,0,5.9
