Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
58HqS9LA3iNoKTaVUSZKDy8fEXmq6pVLF778MUULSaH9yhFPjHdH3M1zjsrHEKAkSZZpwXH2yhShNuP4y9viagb2,[object Object],2025-05-20T19:44:29.000Z,83,1,16,20,181,195,Skipped,0,0.9000000000000001
5tkDrktDruqo6jn6NXextE9UmqizkcnoWg6viZioyH7HdMR7L37Pbksbh4KT5QWGjQpZ2vLWyJUdMwQkstUNRWUf,[object Object],2025-05-20T19:44:29.000Z,44,7,5,58,58,233,Partial Exit (Win),0.05,0.9500000000000002
3aT8aggYsfw7m1MWYtrK2kq42Z3SPW563erJN59ibkay4sEP7ow1Aws4Rmt6bG8j9BjNFAz8JnWwYqUBLWJA5wkU,[object Object],2025-05-20T19:44:29.000Z,20,0,19,14,210,222,Skipped,0,0.9500000000000002
4Z5na4FtjTcNL2ZrqUHULNZBbLjtpmyNABiZVRJMUfZXed4xD4RkoowvqpDeV4s1tT9cetVZbQj98JbgtbYHwx3G,[object Object],2025-05-20T19:44:29.000Z,64,4,23,61,415,116,Skipped,0,0.9500000000000002
2Q6vk6UWK61qKRx7MXQYqcYSJD2YJCwGBJeQKLEZkdWnu1ovHc9QBGY5jjfLKv7p47ywxm84EWPdnrv2hqEAdusH,[object Object],2025-05-20T19:44:29.000Z,92,6,5,53,50,223,Partial Exit (Win),0.05,1.0000000000000002
4QodWnvayY7i4nG4pDYTMt9RkjGc3RTrJR4ZGSwmb9k5A2ou3syrrPa6WHde5UDyTXpwFJbbhjK7Z13kbLFtuFdV,[object Object],2025-05-20T19:44:29.000Z,79,6,8,32,337,217,Moonshot (Win),0.2,1.2000000000000002
2VXmQ35LxEghZmFFpWCRYoQBPY7H9etLV61VAVuFHYPux4D6Tut5qabPcJPpkp5uog81hz17s13s36zApZCxQyHW,[object Object],2025-05-20T19:44:29.000Z,3,5,1,0,117,297,Partial Exit (Win),0.05,1.2500000000000002
2pK2mjoEbqnb3bHy3XW9hMdqdb93BNyLvdFtXJy6CkJVTEtxBo7uuHG3nx2EveivUyMB1UB11aSssNaxE2UtWpAC,[object Object],2025-05-20T19:44:29.000Z,64,6,23,12,286,272,Moonshot (Win),0.2,1.4500000000000002
HLDT4x4j4sSC6Gm74HELd5HZZq2BGeBbi5CpQEtbo7bJRf1EbZ34PdsTiutPsBfxeDTYFNWDbYZVyTtwMygKb5V,[object Object],2025-05-20T19:44:29.000Z,46,1,3,75,279,237,Skipped,0,1.4500000000000002
2HzdwWAUt13BcgdwW1d58fz1ps4LaDZpa3cobnmfcg2PD3dyBxR9CizdPVxM3HV8xWMAfFSscfeHgAfSV57DPuk9,[object Object],2025-05-20T19:44:29.000Z,32,0,3,93,22,75,Skipped,0,1.4500000000000002
4pS8jPwinSJKfMeJc65CLHcSbSKA4Jcm189B6Wh4Uib1MG6BeqWYHd4pt2eeBpxHdZ4xfgduCLfbdZYAuarXCHB5,[object Object],2025-05-20T19:44:29.000Z,94,8,26,56,488,67,Moonshot (Win),0.2,1.6500000000000001
u459JvUyD1NWe7aY3xJKWQL8WVnvnvDHNbX4dirumNfoQYPxZTfmCGb39PwHqK12Q7NTgsq9HGWpGivkUemg1uC,[object Object],2025-05-20T19:44:29.000Z,38,4,10,89,459,33,Skipped,0,1.6500000000000001
5J4sVPNs261frCAZyfZtNzin9BGgSMfZ6iWkNCVqfVvA3tstm1Hmpc3iQyW9zs3vBUjuMmi65ZbE9MkePoTkHTZv,[object Object],2025-05-20T19:44:29.000Z,36,3,1,58,491,179,Skipped,0,1.6500000000000001
2zVUSkCTZVj5uB3zaKpQxdaZvntQUZM5yNH6wUYczEMrUXyFP3CPDdNCBLdrboVJ7Aq6BTWnA8q32KUwfTN6pGxf,[object Object],2025-05-20T19:44:29.000Z,64,9,29,46,349,155,Moonshot (Win),0.2,1.85
5p5iXkrquA7HzZsfcA1xschkXWE6nRk573kYKTfN125F75L5rNJHDY9jiVVe1HQA9hwZDM84jvMnX9Uy6p2rsFrz,[object Object],2025-05-20T19:44:29.000Z,5,6,16,45,472,137,Moonshot (Win),0.2,2.0500000000000003
5tUVHhzSj8kmpnKgboVV2bbu6GQdpg8Gt5WWHr1TGbDGweC1fDwua1x9epEp5xppRWXJjw9bJhHBXd7ehkWg6kq1,[object Object],2025-05-20T19:44:29.000Z,96,4,25,94,403,11,Skipped,0,2.0500000000000003
4MvK2e33RQ8YqJPJXU2oMYue2qiCyK8eJRG9HH4FXrpENw5C4E3WKhMyTzsamBod31vtk2KkoavyXXSQKcEt4zaA,[object Object],2025-05-20T19:44:29.000Z,33,8,24,21,143,119,Partial Exit (Win),0.05,2.1
2vrvHUHwwDEANDx2yYAdKRyTSWHEpbWqbEHzWCjiCAVLYUnNUviHtGvQGpbakYZXQEJ1RFdvEF8BZe94y3449cUi,[object Object],2025-05-20T19:44:29.000Z,5,3,5,47,310,283,Skipped,0,2.1
37mEmZFYyR3Zt9j3TNNEe6ySPZ55xtR6gLJhb5Lz8Pi4Kye1b7PbdAb3ncpTX9mgkaxYZTGu38UNxSQjSUkoY2mP,[object Object],2025-05-20T19:44:29.000Z,27,6,11,82,173,279,Partial Exit (Win),0.05,2.15
55USpRhF3GDHwjdz1wszxZ98aWumCfFr11nZUaaQyviWDwBKaxBQbn8nGj1qQ8mLv94sn46N8XcfHvNYv5bD2xjS,[object Object],2025-05-20T19:44:29.000Z,30,4,22,11,302,200,Skipped,0,2.15
4pJAVMV4FvUFJMNcsGXhrEAxoHBYtiv35jcqGSrWvmKak7CmpWbpyQGjQ9hnfRDoGM8ARUc8J3s2VWF6MLjzFYkk,[object Object],2025-05-20T19:44:29.000Z,47,1,22,70,274,50,Skipped,0,2.15
5jnfXiCUXa1kfe6yTXEwUp8hgg8dToX3FQxN3E2HSTABjts29gA7h6ou73SX4rAGBSEkhuEQNVtUivvi2F7bEWmP,[object Object],2025-05-20T19:44:29.000Z,96,2,29,48,44,291,Skipped,0,2.15
xKRFM3uSNy7fvn8WUDE7aQ3mkZ1eTcBChQeo3PTmDA6LPKitAdSczQrmfdtMtUWwqxJ9ukofKvj5M4gQnMwp43k,[object Object],2025-05-20T19:44:29.000Z,10,3,29,42,305,291,Skipped,0,2.15
2tuWXDvTW6tJo4Je6X7YbhiGXxUxAMwngrPVuA9o8rHTRgkbHZZjTNLZebEeDwiMHZXNFJi2CeSYkxiKzjytTcuS,[object Object],2025-05-20T19:44:29.000Z,7,1,8,69,221,233,Skipped,0,2.15
3RvJSudDBbxHh6nhyVQQxS1uzqAQkr3uaEhVyG82sh7Z2hWrnr3dsN6SheXF8pbyqQZkabAMgS9Z6YyCqKikNLw8,[object Object],2025-05-20T19:44:29.000Z,54,9,10,56,453,103,Moonshot (Win),0.2,2.35
56XtYncNSNJ74jYjDHFPvqBQtxiHCB1KFKwGENmAwrzjbE5m5N1ho7F2BavEC2zQyztNLGARNM21EW8iAPy4r3kq,[object Object],2025-05-20T19:44:29.000Z,97,0,25,94,361,102,Skipped,0,2.35
3a5T6DhozjrooELEkQCLM8C3ytejoJ8dy9b73tabhDBSnXpxP6B8WdfWFjPHmtaEpetLXUN3xuL3vGRe1mFuEv3M,[object Object],2025-05-20T19:44:29.000Z,17,6,24,96,95,249,Partial Exit (Win),0.05,2.4
2DHP1To2wr67RcFXfSDCm99mnYu1PdPyija5sV2tCxp9p7JjMfpfxZTmZz9R6GALnkW1KtQRG9RkCEJNrVkk5Ghs,[object Object],2025-05-20T19:44:29.000Z,65,4,29,51,110,15,Skipped,0,2.4
7EVHqNtJSKkMMrxV98JBuHuJiUzXgg3X4XHeH1FCzJcpKkdKNd7cfQNvfgDjEXX6L7jXHrCLhrrxHh2kTD3HQMb,[object Object],2025-05-20T19:44:29.000Z,23,1,13,85,140,228,Skipped,0,2.4
4PFfhWZm4SRQngSLrNmywvyGbDBucu71AUjdK4LNsEs9aRA7qUahEGbbEv4qvCnTeekiD9fkdgNc3fxupPuFFd2k,[object Object],2025-05-20T19:44:29.000Z,75,2,18,87,483,20,Skipped,0,2.4
36brv5s4YGvSaZZoAFWc6SbzSNuR98bGMjUYKbYqRdqrrnTdpK57yh5GJHXbCwNq5GfEbgacMrGzi39mDaPFjMX4,[object Object],2025-05-20T19:44:29.000Z,9,2,3,68,438,219,Skipped,0,2.4
5d88Sr7bvX5912mQYTXiPUWGc6hitkA69c9vUQ67aNCXUgnBH1Gv8ZrU8wirEbLpeVQAbxcmKuH9M3wCKECMC7Jz,[object Object],2025-05-20T19:44:29.000Z,99,4,25,53,271,20,Skipped,0,2.4
34FFuokY52viCPZK1cddkxo3kaEJJutijV8tWcsjQk1VrsL6WTjhKehK6ynjtUFHLsgrSSuofniBC9sN3LTDagWR,[object Object],2025-05-20T19:44:29.000Z,98,9,20,88,255,285,Moonshot (Win),0.2,2.6
oceBxhU53mkjn7CRLu55RixzoHCC61ppWiCwLtfeu6m7TR2PaM4h42Nh59ZYU5qvqEGNCLkjBvMyHFLrWRdti6n,[object Object],2025-05-20T19:44:29.000Z,14,2,25,31,76,190,Skipped,0,2.6
4pfps3Wvvm1MAGMjM3grsTsNkYZuWNXWCiDTF7HJmoK7JNJE7KhNstaPsVMgX19xMTstAczhhzcgqS4U3EnoBaCK,[object Object],2025-05-20T19:44:29.000Z,45,9,23,60,109,171,Partial Exit (Win),0.05,2.65
4NQ7V7ExeWxHLuSgg84r4VcwTzv5XbkUGuCwmQCjspafZsF2rUJ7hxy7URVaNyJ5MK98GNgL6zwiSFepMqiT99o1,[object Object],2025-05-20T19:44:29.000Z,48,8,18,79,85,136,Partial Exit (Win),0.05,2.6999999999999997
2kHzcjskkbZPxWW9QiuXxDCQNnUu3oij8SN5TNvzvN87BVrEeXKCrsagfEutmJk3ckFJuaDRpXVQSi8g7HGPNKBz,[object Object],2025-05-20T19:44:29.000Z,89,1,24,4,45,244,Skipped,0,2.6999999999999997
4wgxti9a57K6ceXBWSuuKNrrd8iB3TiP3ijkBdGVE24ZSie64Ra1haZeoz8P7tQV1bV8i5Q4nUwH2P12HtdCT8Jm,[object Object],2025-05-20T19:44:29.000Z,33,2,13,97,260,202,Skipped,0,2.6999999999999997
4vX2aQaYoAAi1mUCgvARFQ274k2kH9GMBeFCBbpgniATShban18JWd2qctzqHbTUci8tCKJucqCCDfQP5NnDB9w3,[object Object],2025-05-20T19:44:28.000Z,17,2,12,84,133,111,Skipped,0,2.6999999999999997
ipyFBcmjk7GrJQfX1s4HsRhz1VKoT6SkC4ekAZrAKSsA1uqdeVbY8QHmyaS48PVR2UdzcDquus233YaUYZpjr7F,[object Object],2025-05-20T19:44:28.000Z,81,2,19,65,295,114,Skipped,0,2.6999999999999997
5UNzMuqzC44UXyiftHjyQ3VThVMhYjv22dj5Rpp7hhkgSr4FBoqJVBvpvFEWevvz2nd79NnPB5CkTjWZGdrmLydj,[object Object],2025-05-20T19:44:28.000Z,80,4,26,1,150,262,Skipped,0,2.6999999999999997
2spKqFNTAb6YehgPxfU6UWzYdsPa6qrvpJpDoHorsPDBz7iUhe7x8XQdF1RD46gsznnQYaT6RTFEVzAUrMvP9iqh,[object Object],2025-05-20T19:44:28.000Z,66,7,27,32,63,171,Partial Exit (Win),0.05,2.7499999999999996
2SwA6mdRwE7uK7QHmpa1G39TgDE8mdpQY8idPPjonBnCJEhAL99mD4uU1u3YViaFWfVgrATugZqNVqV6vUFUZGnJ,[object Object],2025-05-20T19:44:28.000Z,67,7,4,76,281,263,Moonshot (Win),0.2,2.9499999999999997
5efiARX3VYP3nnqn3qj4RCnwu1QUTajWFnwkVj5mVJyJk4EqEizonYMambNunEqKLaRSGoNvDfmSL2WyyyRn5XX,[object Object],2025-05-20T19:44:28.000Z,23,8,12,2,47,166,Partial Exit (Win),0.05,2.9999999999999996
4aNvuCTYBzRU7ptswP9KVgPvHkQ3cnEYQZJ2W5mLgoYPCHGzeMSz55BqfBgyKsudmUnUMjA91DKQTaosdhMDEaK4,[object Object],2025-05-20T19:44:28.000Z,28,2,20,77,309,261,Skipped,0,2.9999999999999996
pM7Ap5SEvgmho4jzLRiftZgjhzRDnNupbq8CAfNAbUPjJU7iHf9NVsWV7t81R7Q2bBGFZFxGHHoR7CpzJAE6t9G,[object Object],2025-05-20T19:44:28.000Z,13,0,18,22,153,230,Skipped,0,2.9999999999999996
2jchsZqmAhEog5b3Qebsb8jCC4Jr9PYgAtTbDRiKZdERsLV2CoxtgwKDdY19NbVfAz4KpSzF3vwPjyg71FCnbK9r,[object Object],2025-05-20T19:44:28.000Z,30,6,18,58,24,291,Partial Exit (Win),0.05,3.0499999999999994
26MZk9eqtpB38a6A9r88U4DRjfnKomeVod3eVShPxSNMW454FkB6L6QcfsyiuziEHN1kUETxUd1ungyZ5E42Ephc,[object Object],2025-05-20T19:44:28.000Z,16,0,29,63,436,273,Skipped,0,3.0499999999999994
2NdMozE65Xa3yPzyNwemKhLpxuSiVMqvx5pdjhHMmYhKafqsWcXp363dMcDJTrqYCFTzkCeCNsvKivhooqChAxoV,[object Object],2025-05-20T19:44:28.000Z,64,4,10,28,192,240,Skipped,0,3.0499999999999994
5LLz9wE4GL979DLbbagKWsyFA1PRpX2rY27LLxsu1X9w54AFErVd9GAp25fyg8KoJQtUUgNDf2earHFH2jUMZ8bx,[object Object],2025-05-20T19:44:28.000Z,56,6,29,54,214,249,Moonshot (Win),0.2,3.2499999999999996
2hTvCYnKz54Qk3KKeav9YkkNRC4euZxuPgzufbX6p6zLdWRVfpHoCE8nZrDnBmFPCPmwF2FxeSDnFc3HG5r1kAJB,[object Object],2025-05-20T19:44:28.000Z,84,6,14,94,164,295,Partial Exit (Win),0.05,3.2999999999999994
Bay4ZBMhcNDLPbvRpqhBfF8FsVrD9diSpWNXMir74pEuTY2wWWciwkEMt1RZxAYmMxDKjZAHeZUZfMwrmJCidMw,[object Object],2025-05-20T19:44:28.000Z,74,6,15,35,92,255,Partial Exit (Win),0.05,3.349999999999999
35Y7kWMJR7HfCHDVKMAXqmRqBRfT3VRRXBRXTHf1Xa84FvxCoKSwGC57NDAhKHp9xAmeowdibTfGeTfLXiXQjnMj,[object Object],2025-05-20T19:44:28.000Z,39,8,10,56,417,226,Moonshot (Win),0.2,3.5499999999999994
55GY86S98n9Zm7c5CDT2X4X7xxUVBWNX1XuTXD65sSXsD2zmuLLCaWgoscr3T3JvZeajBREJv9DucufZPgEAEEMm,[object Object],2025-05-20T19:44:28.000Z,92,9,29,76,258,62,Moonshot (Win),0.2,3.7499999999999996
5rjN4UBUq6jwi6jqRxw78ENHmYDQK2Yc5UeM4DwSqA3LJwGanRxfWNFuzw51spCx8Ybaiy6HLSakNrxQ6pgNtP5Z,[object Object],2025-05-20T19:44:28.000Z,28,2,21,85,42,279,Skipped,0,3.7499999999999996
4v2HKKTJG4pwnUB5oApyMWtyBrdkiU94dWmaWvVckS1GqLZxrEXWumKDchMqvTTULsRv9TDYnGAw8WEggzSmfcTh,[object Object],2025-05-20T19:44:28.000Z,50,4,1,1,186,38,Skipped,0,3.7499999999999996
12KQ2WxhFg5pbbhVJ79HtkPpHk3gpBx2FZsDxUvZ8sgBC1317EXtb9aYEuhN3KMcEFyuaqMwyqzJc6YJfZJstTM,[object Object],2025-05-20T19:44:28.000Z,3,0,4,87,252,285,Skipped,0,3.7499999999999996
pRFomwE5k4syYzQpGWqChzQaxMcXoFkk6K9qtDKhAd8v9rusUpdusmDnKA2FgoMH2wW7Pky2G6LKYG8QZ648J4L,[object Object],2025-05-20T19:44:28.000Z,27,0,19,20,30,100,Skipped,0,3.7499999999999996
2mLCE56mxW1G8VYup5dYHwKWNqSPynkuPJpAo5SfKrdpaFkrBAB4tLzShyYj32pfzasyb1behj6brYFo1WUXEHfh,[object Object],2025-05-20T19:44:28.000Z,20,2,14,96,132,58,Skipped,0,3.7499999999999996
3REXY5LQjHypk3cqQgwCiuzzjLGs5Va92zafTnaP2cNZez4XxJA643scVt3TbtXb7BzLKuJJaR3EenDkhgzXReDR,[object Object],2025-05-20T19:44:28.000Z,91,8,11,12,420,171,Moonshot (Win),0.2,3.9499999999999997
cHgwXeqLKtyJSXJaExXU7UpysumNDfjD6y4tQWo3Usp3vyNDU6MwpdE7iMwdc7VxZW7kG8jGksG9kdAeof7ciWN,[object Object],2025-05-20T19:44:28.000Z,17,5,16,88,420,147,Moonshot (Win),0.2,4.1499999999999995
YXbEaqzvAaqQZYVxJFuJ5U1CT2NnTHLC2ct5u4gndepzzJ7MgDY3PsuZFuaCgVdmC5mjkeFPxZLNGQ14cbD6weD,[object Object],2025-05-20T19:44:28.000Z,93,9,21,94,9,289,Partial Exit (Win),0.05,4.199999999999999
rWEycg3fjso8UvP5gLDCRpQyt3tFsBpBe5LUxCgYv2apVpDvzvoSL1XtfYLrasPRPGLApsVSkKKrG3c9CZbS3zB,[object Object],2025-05-20T19:44:28.000Z,40,3,26,65,319,50,Skipped,0,4.199999999999999
3XzaHGDCJikoZgSpheX9wtFqijWsbfRrM93utjL4iX4ATKiLGcD75tHvdCvaoJZPrQnwqDQZVte98p5m13P8rPRc,[object Object],2025-05-20T19:44:28.000Z,85,3,5,75,456,48,Skipped,0,4.199999999999999
211iT8wJ7Fjkhr3zzmmaTPXvkRkyyZobGkSmvcw8eGLaGECsm7JJNnexWmNL38oKHNnfk8xHEVb2bxZ2h7y5RM4D,[object Object],2025-05-20T19:44:28.000Z,52,9,0,32,395,91,Moonshot (Win),0.2,4.3999999999999995
hft4MPNrohLkg8BMMo4cSuddxTbvAcQB1qYBc1C9PgiX6CPT4wBEpP2WovTgGcareSXKb6CsmVLhnfEci7m486s,[object Object],2025-05-20T19:44:28.000Z,9,4,28,10,105,101,Skipped,0,4.3999999999999995
5oFqerJQgiWuMyYZ8MsKf6FtLZauPs1Pooqp3HZ2MARaShEYKy2bYeLx4gseVdTMRBx5Qeqie2CEYmisMKN7z9Y1,[object Object],2025-05-20T19:44:28.000Z,66,2,7,66,165,172,Skipped,0,4.3999999999999995
3ecB3iwdk3H5MSWz3Ui336mgeCCZvVGUu6rGDzJH9BaYqGXAT1DQC1BwvfqMJY7wezSbnAs1q7dJgJkx6HhV6CBs,[object Object],2025-05-20T19:44:28.000Z,44,9,9,14,23,205,Partial Exit (Win),0.05,4.449999999999999
b6s5qbWmYwLYntxW11MfQQfptvnCQb3jD1Zs8iPf84usp9APnP37hxyVXiLML4SdkKLKie9RaJ5ewwQ7G98kcrZ,[object Object],2025-05-20T19:44:28.000Z,2,8,18,85,28,233,Partial Exit (Win),0.05,4.499999999999999
2wxANw7pPH3o7RWqbuA9UEqcCq3ou4QPEtKDzaBZBUZuikfPsKBS26fS4bNeDQAhbyng2ZqDTe7qSQL1q7tC4Mjq,[object Object],2025-05-20T19:44:28.000Z,38,5,12,3,476,44,Partial Exit (Win),0.05,4.549999999999999
5srCBbCBKnBoQ8XiU9Eu8GwsTzwvTCfZNpSFQbs9k98sqCNL31M1fW5fk6dpshcHUxQx2V3DdocFZP34iHWwhgwK,[object Object],2025-05-20T19:44:28.000Z,54,9,4,21,486,253,Moonshot (Win),0.2,4.749999999999999
591K732hkaNgA1Y1W71LiZi9EXr5f1qMgY1ENLPFZCwLugWGFT2jgRx3UPveKbzzATu4kgwc4RTYGcPzAWuf3GXv,[object Object],2025-05-20T19:44:28.000Z,53,3,11,70,40,8,Skipped,0,4.749999999999999
5CmfSQQnv6tyGorEL6KvnSFp2ULthGf9M4D3awFPGjrvJM5K3q7y9S5pdoPjkDooSgWj6jgUYWfwrhZ12WziPjyH,[object Object],2025-05-20T19:44:28.000Z,26,8,23,26,405,36,Partial Exit (Win),0.05,4.799999999999999
3x24n14NHtJR7Zdx35EsPAuKgF7Fd5iDupQavTRMqpwDLAfhvXTzDMWXYYm9fcw6PaFZAgiYqBuAjemRMqznDNHb,[object Object],2025-05-20T19:44:28.000Z,89,4,13,87,231,204,Skipped,0,4.799999999999999
2cSsYdkFGPj9ahnZ5trdfw5HTvy2CBLE1x3JH8KtzpUEQP3ShzxXYPhg3vfbKTiikd5Uqe37zmnFH1nVL7uy4xg5,[object Object],2025-05-20T19:44:28.000Z,90,6,17,33,65,267,Partial Exit (Win),0.05,4.849999999999999
4yoRwcRMidf1P1iGDEcWaArVVVMezwqdEcBBrF4vkJmtSdGTW8MCGSPjdwNUEhEABhAw6RdDHNmJiBTNyHLkux3f,[object Object],2025-05-20T19:44:28.000Z,6,8,16,8,363,181,Moonshot (Win),0.2,5.049999999999999
62qWkzXnqn1xPA53wzg5YiDzydHw7VvUhAJtUyrcPQ1ce2zjUjB8zFbvhJPkccz6HVevM7LxUuQLTVMXmu57hVgf,[object Object],2025-05-20T19:44:28.000Z,32,1,28,23,201,256,Skipped,0,5.049999999999999
